model_type,method,outcome,subset,panel,n_test,n_events_test,concordance_test,time_window,concordance_lower,concordance_upper
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6383,2,0.6326,0.6451
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6383,7,0.6326,0.6451
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6383,14,0.6326,0.6451
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6383,30,0.6326,0.6451
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,16242,11449,0.6457,1,0.64,0.6521
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,16242,11449,0.6457,2,0.64,0.6521
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,16242,11449,0.6457,7,0.64,0.6521
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,16242,11449,0.6457,14,0.64,0.6521
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,16242,11449,0.6457,30,0.64,0.6521
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6456,1,0.64,0.6515
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6456,2,0.64,0.6515
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6456,7,0.64,0.6515
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6456,14,0.64,0.6515
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,16226,11443,0.6456,30,0.64,0.6515
penalized_cox,PopRI,unplanned_icu,all,all,16242,4029,0.6043,1,0.5944,0.6128
penalized_cox,PopRI,unplanned_icu,all,all,16242,4029,0.6043,2,0.5944,0.6128
penalized_cox,PopRI,unplanned_icu,all,all,16242,4029,0.6043,7,0.5944,0.6128
penalized_cox,PopRI,unplanned_icu,all,all,16242,4029,0.6043,14,0.5944,0.6128
penalized_cox,PopRI,unplanned_icu,all,all,16242,4029,0.6043,30,0.5944,0.6128
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6043,1,0.5951,0.6126
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6043,2,0.5951,0.6126
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6043,7,0.5951,0.6126
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6043,14,0.5951,0.6126
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6043,30,0.5951,0.6126
penalized_cox,PerRI,unplanned_icu,all,all,16242,4029,0.6209,1,0.6121,0.6282
penalized_cox,PerRI,unplanned_icu,all,all,16242,4029,0.6209,2,0.6121,0.6282
penalized_cox,PerRI,unplanned_icu,all,all,16242,4029,0.6209,7,0.6121,0.6282
penalized_cox,PerRI,unplanned_icu,all,all,16242,4029,0.6209,14,0.6121,0.6282
penalized_cox,PerRI,unplanned_icu,all,all,16242,4029,0.6209,30,0.6121,0.6282
penalized_cox,PerRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6209,1,0.6126,0.6294
penalized_cox,PerRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6209,2,0.6126,0.6294
penalized_cox,PerRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6209,7,0.6126,0.6294
penalized_cox,PerRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6209,14,0.6126,0.6294
penalized_cox,PerRI,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6209,30,0.6126,0.6294
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,16242,4029,0.6334,1,0.6239,0.6413
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,16242,4029,0.6334,2,0.6239,0.6413
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,16242,4029,0.6334,7,0.6239,0.6413
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,16242,4029,0.6334,14,0.6239,0.6413
penalized_cox,NORMA_334f7e21,unplanned_icu,all,all,16242,4029,0.6334,30,0.6239,0.6413
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6334,1,0.6243,0.642
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6334,2,0.6243,0.642
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6334,7,0.6243,0.642
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6334,14,0.6243,0.642
penalized_cox,NORMA_334f7e21,unplanned_icu,all_eval_pop_normal,all,16221,4026,0.6334,30,0.6243,0.642
penalized_cox,PopRI,periop_infection,all,all,16020,490,0.5671,1,0.5048,0.6199
penalized_cox,PopRI,periop_infection,all,all,16020,490,0.5671,2,0.5048,0.6199
penalized_cox,PopRI,periop_infection,all,all,16020,490,0.5671,7,0.5048,0.6199
penalized_cox,PopRI,periop_infection,all,all,16020,490,0.5671,14,0.5048,0.6199
penalized_cox,PopRI,periop_infection,all,all,16020,490,0.5671,30,0.5048,0.6199
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,15997,490,0.5671,1,0.5107,0.6211
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,15997,490,0.5671,2,0.5107,0.6211
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,15997,490,0.5671,7,0.5107,0.6211
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,15997,490,0.5671,14,0.5107,0.6211
penalized_cox,PopRI,periop_infection,all_eval_pop_normal,all,15997,490,0.5671,30,0.5107,0.6211
penalized_cox,PerRI,periop_infection,all,all,16020,490,0.5842,1,0.5423,0.6302
penalized_cox,PerRI,periop_infection,all,all,16020,490,0.5842,2,0.5423,0.6302
penalized_cox,PerRI,periop_infection,all,all,16020,490,0.5842,7,0.5423,0.6302
penalized_cox,PerRI,periop_infection,all,all,16020,490,0.5842,14,0.5423,0.6302
penalized_cox,PerRI,periop_infection,all,all,16020,490,0.5842,30,0.5423,0.6302
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,15997,490,0.584,1,0.5288,0.6327
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,15997,490,0.584,2,0.5288,0.6327
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,15997,490,0.584,7,0.5288,0.6327
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,15997,490,0.584,14,0.5288,0.6327
penalized_cox,PerRI,periop_infection,all_eval_pop_normal,all,15997,490,0.584,30,0.5288,0.6327
penalized_cox,NORMA_334f7e21,periop_infection,all,all,16020,490,0.5941,1,0.536,0.6502
penalized_cox,NORMA_334f7e21,periop_infection,all,all,16020,490,0.5941,2,0.536,0.6502
penalized_cox,NORMA_334f7e21,periop_infection,all,all,16020,490,0.5941,7,0.536,0.6502
penalized_cox,NORMA_334f7e21,periop_infection,all,all,16020,490,0.5941,14,0.536,0.6502
penalized_cox,NORMA_334f7e21,periop_infection,all,all,16020,490,0.5941,30,0.536,0.6502
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,15997,490,0.594,1,0.5327,0.6496
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,15997,490,0.594,2,0.5327,0.6496
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,15997,490,0.594,7,0.5327,0.6496
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,15997,490,0.594,14,0.5327,0.6496
penalized_cox,NORMA_334f7e21,periop_infection,all_eval_pop_normal,all,15997,490,0.594,30,0.5327,0.6496
penalized_cox,PopRI,mortality,all,all,1976,156,0.7965,1,0.7544,0.8338
penalized_cox,PopRI,mortality,all,all,1976,156,0.7965,2,0.7544,0.8338
penalized_cox,PopRI,mortality,all,all,1976,156,0.7965,7,0.7544,0.8338
penalized_cox,PopRI,mortality,all,all,1976,156,0.7965,14,0.7544,0.8338
penalized_cox,PopRI,mortality,all,all,1976,156,0.7965,30,0.7544,0.8338
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1976,156,0.7965,1,0.7544,0.8338
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1976,156,0.7965,2,0.7544,0.8338
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1976,156,0.7965,7,0.7544,0.8338
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1976,156,0.7965,14,0.7544,0.8338
penalized_cox,PopRI,mortality,all_eval_pop_normal,all,1976,156,0.7965,30,0.7544,0.8338
penalized_cox,PerRI,mortality,all,all,1976,156,0.7657,1,0.7173,0.8117
penalized_cox,PerRI,mortality,all,all,1976,156,0.7657,2,0.7173,0.8117
penalized_cox,PerRI,mortality,all,all,1976,156,0.7657,7,0.7173,0.8117
penalized_cox,PerRI,mortality,all,all,1976,156,0.7657,14,0.7173,0.8117
penalized_cox,PerRI,mortality,all,all,1976,156,0.7657,30,0.7173,0.8117
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1976,156,0.7657,1,0.7173,0.8117
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1976,156,0.7657,2,0.7173,0.8117
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1976,156,0.7657,7,0.7173,0.8117
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1976,156,0.7657,14,0.7173,0.8117
penalized_cox,PerRI,mortality,all_eval_pop_normal,all,1976,156,0.7657,30,0.7173,0.8117
penalized_cox,Cohen_m2,mortality,all,all,1976,156,0.7855,1,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all,all,1976,156,0.7855,2,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all,all,1976,156,0.7855,7,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all,all,1976,156,0.7855,14,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all,all,1976,156,0.7855,30,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1976,156,0.7855,1,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1976,156,0.7855,2,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1976,156,0.7855,7,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1976,156,0.7855,14,0.7433,0.8217
penalized_cox,Cohen_m2,mortality,all_eval_pop_normal,all,1976,156,0.7855,30,0.7433,0.8217
penalized_cox,Cohen_m3,mortality,all,all,1976,156,0.7948,1,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all,all,1976,156,0.7948,2,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all,all,1976,156,0.7948,7,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all,all,1976,156,0.7948,14,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all,all,1976,156,0.7948,30,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1976,156,0.7948,1,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1976,156,0.7948,2,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1976,156,0.7948,7,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1976,156,0.7948,14,0.7546,0.8342
penalized_cox,Cohen_m3,mortality,all_eval_pop_normal,all,1976,156,0.7948,30,0.7546,0.8342
penalized_cox,Cohen_m4,mortality,all,all,1976,156,0.7983,1,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all,all,1976,156,0.7983,2,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all,all,1976,156,0.7983,7,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all,all,1976,156,0.7983,14,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all,all,1976,156,0.7983,30,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1976,156,0.7983,1,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1976,156,0.7983,2,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1976,156,0.7983,7,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1976,156,0.7983,14,0.754,0.8386
penalized_cox,Cohen_m4,mortality,all_eval_pop_normal,all,1976,156,0.7983,30,0.754,0.8386
penalized_cox,Gaussian_mle,mortality,all,all,1976,156,0.8059,1,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all,all,1976,156,0.8059,2,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all,all,1976,156,0.8059,7,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all,all,1976,156,0.8059,14,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all,all,1976,156,0.8059,30,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all_eval_pop_normal,all,1976,156,0.8059,1,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all_eval_pop_normal,all,1976,156,0.8059,2,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all_eval_pop_normal,all,1976,156,0.8059,7,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all_eval_pop_normal,all,1976,156,0.8059,14,0.7541,0.8459
penalized_cox,Gaussian_mle,mortality,all_eval_pop_normal,all,1976,156,0.8059,30,0.7541,0.8459
penalized_cox,Gaussian_trunc,mortality,all,all,1976,156,0.7684,1,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all,all,1976,156,0.7684,2,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all,all,1976,156,0.7684,7,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all,all,1976,156,0.7684,14,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all,all,1976,156,0.7684,30,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all_eval_pop_normal,all,1976,156,0.7684,1,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all_eval_pop_normal,all,1976,156,0.7684,2,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all_eval_pop_normal,all,1976,156,0.7684,7,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all_eval_pop_normal,all,1976,156,0.7684,14,0.7194,0.814
penalized_cox,Gaussian_trunc,mortality,all_eval_pop_normal,all,1976,156,0.7684,30,0.7194,0.814
penalized_cox,Gaussian_eb,mortality,all,all,1976,156,0.8073,1,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all,all,1976,156,0.8073,2,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all,all,1976,156,0.8073,7,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all,all,1976,156,0.8073,14,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all,all,1976,156,0.8073,30,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all_eval_pop_normal,all,1976,156,0.8073,1,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all_eval_pop_normal,all,1976,156,0.8073,2,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all_eval_pop_normal,all,1976,156,0.8073,7,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all_eval_pop_normal,all,1976,156,0.8073,14,0.7616,0.8465
penalized_cox,Gaussian_eb,mortality,all_eval_pop_normal,all,1976,156,0.8073,30,0.7616,0.8465
penalized_cox,NORMA_334f7e21,mortality,all,all,1976,156,0.7965,1,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all,all,1976,156,0.7965,2,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all,all,1976,156,0.7965,7,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all,all,1976,156,0.7965,14,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all,all,1976,156,0.7965,30,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all_eval_pop_normal,all,1976,156,0.7965,1,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all_eval_pop_normal,all,1976,156,0.7965,2,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all_eval_pop_normal,all,1976,156,0.7965,7,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all_eval_pop_normal,all,1976,156,0.7965,14,0.7508,0.8309
penalized_cox,NORMA_334f7e21,mortality,all_eval_pop_normal,all,1976,156,0.7965,30,0.7508,0.8309
penalized_cox,PopRI,prolonged_los,all,all,1976,1707,0.5812,1,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all,all,1976,1707,0.5812,2,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all,all,1976,1707,0.5812,7,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all,all,1976,1707,0.5812,14,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all,all,1976,1707,0.5812,30,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5812,1,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5812,2,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5812,7,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5812,14,0.566,0.5981
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5812,30,0.566,0.5981
penalized_cox,PerRI,prolonged_los,all,all,1976,1707,0.5886,1,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all,all,1976,1707,0.5886,2,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all,all,1976,1707,0.5886,7,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all,all,1976,1707,0.5886,14,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all,all,1976,1707,0.5886,30,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5886,1,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5886,2,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5886,7,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5886,14,0.5736,0.6046
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5886,30,0.5736,0.6046
penalized_cox,Cohen_m2,prolonged_los,all,all,1976,1707,0.5874,1,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all,all,1976,1707,0.5874,2,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all,all,1976,1707,0.5874,7,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all,all,1976,1707,0.5874,14,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all,all,1976,1707,0.5874,30,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5874,1,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5874,2,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5874,7,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5874,14,0.5737,0.6043
penalized_cox,Cohen_m2,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5874,30,0.5737,0.6043
penalized_cox,Cohen_m3,prolonged_los,all,all,1976,1707,0.5839,1,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all,all,1976,1707,0.5839,2,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all,all,1976,1707,0.5839,7,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all,all,1976,1707,0.5839,14,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all,all,1976,1707,0.5839,30,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5839,1,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5839,2,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5839,7,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5839,14,0.5691,0.5996
penalized_cox,Cohen_m3,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5839,30,0.5691,0.5996
penalized_cox,Cohen_m4,prolonged_los,all,all,1976,1707,0.5821,1,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all,all,1976,1707,0.5821,2,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all,all,1976,1707,0.5821,7,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all,all,1976,1707,0.5821,14,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all,all,1976,1707,0.5821,30,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5821,1,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5821,2,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5821,7,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5821,14,0.5669,0.5989
penalized_cox,Cohen_m4,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5821,30,0.5669,0.5989
penalized_cox,Gaussian_mle,prolonged_los,all,all,1976,1707,0.5683,1,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all,all,1976,1707,0.5683,2,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all,all,1976,1707,0.5683,7,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all,all,1976,1707,0.5683,14,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all,all,1976,1707,0.5683,30,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5683,1,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5683,2,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5683,7,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5683,14,0.5538,0.5854
penalized_cox,Gaussian_mle,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5683,30,0.5538,0.5854
penalized_cox,Gaussian_trunc,prolonged_los,all,all,1976,1707,0.5941,1,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all,all,1976,1707,0.5941,2,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all,all,1976,1707,0.5941,7,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all,all,1976,1707,0.5941,14,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all,all,1976,1707,0.5941,30,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5941,1,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5941,2,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5941,7,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5941,14,0.5806,0.6087
penalized_cox,Gaussian_trunc,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5941,30,0.5806,0.6087
penalized_cox,Gaussian_eb,prolonged_los,all,all,1976,1707,0.5763,1,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all,all,1976,1707,0.5763,2,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all,all,1976,1707,0.5763,7,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all,all,1976,1707,0.5763,14,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all,all,1976,1707,0.5763,30,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5763,1,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5763,2,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5763,7,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5763,14,0.5631,0.5931
penalized_cox,Gaussian_eb,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5763,30,0.5631,0.5931
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1976,1707,0.5855,1,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1976,1707,0.5855,2,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1976,1707,0.5855,7,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1976,1707,0.5855,14,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1976,1707,0.5855,30,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5855,1,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5855,2,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5855,7,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5855,14,0.5703,0.6012
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1976,1707,0.5855,30,0.5703,0.6012
penalized_cox,PopRI,unplanned_icu,all,all,1976,1114,0.5449,1,0.5263,0.5617
penalized_cox,PopRI,unplanned_icu,all,all,1976,1114,0.5449,2,0.5263,0.5617
