analyte,age,method,ri_low,ri_high,ri_mid,n
PLT,35,NORMA_334f7e21,151.33,381.13,266.23,5
PLT,36,NORMA_334f7e21,173.44,343.58,258.51,17
PLT,37,NORMA_334f7e21,186.74,312.56,249.65,8
PLT,38,NORMA_334f7e21,176.58,329.56,253.07,10
PLT,39,NORMA_334f7e21,183.24,353.24,268.24,6
PLT,40,NORMA_334f7e21,166.48,356.6,261.54,14
PLT,41,NORMA_334f7e21,184.61,373.27,278.94,11
PLT,42,NORMA_334f7e21,166.25,358.61,262.43,11
PLT,43,NORMA_334f7e21,148.34,317.67,233.0,8
PLT,44,NORMA_334f7e21,161.27,309.49,235.38,18
PLT,45,NORMA_334f7e21,167.93,335.21,251.57,22
PLT,46,NORMA_334f7e21,163.13,353.72,258.42,18
PLT,47,NORMA_334f7e21,144.27,319.4,231.84,23
PLT,48,NORMA_334f7e21,186.97,325.84,256.4,20
PLT,49,NORMA_334f7e21,170.02,361.75,265.89,29
PLT,50,NORMA_334f7e21,160.79,327.08,243.94,26
PLT,51,NORMA_334f7e21,180.75,374.32,277.54,22
PLT,52,NORMA_334f7e21,170.02,300.09,235.06,36
PLT,53,NORMA_334f7e21,165.36,293.79,229.58,33
PLT,54,NORMA_334f7e21,176.91,361.32,269.12,29
PLT,55,NORMA_334f7e21,162.89,368.67,265.78,37
PLT,56,NORMA_334f7e21,147.99,305.83,226.91,43
PLT,57,NORMA_334f7e21,181.53,363.06,272.29,47
PLT,58,NORMA_334f7e21,167.86,298.83,233.35,48
PLT,59,NORMA_334f7e21,157.74,316.36,237.05,43
PLT,60,NORMA_334f7e21,177.71,369.44,273.58,57
PLT,61,NORMA_334f7e21,164.14,311.71,237.92,32
PLT,62,NORMA_334f7e21,163.7,354.37,259.03,53
PLT,63,NORMA_334f7e21,152.29,313.49,232.89,41
PLT,64,NORMA_334f7e21,161.09,326.38,243.74,55
PLT,65,NORMA_334f7e21,159.78,282.55,221.16,41
PLT,66,NORMA_334f7e21,150.2,314.96,232.58,59
PLT,67,NORMA_334f7e21,171.64,310.86,241.25,44
PLT,68,NORMA_334f7e21,170.41,311.19,240.8,39
PLT,69,NORMA_334f7e21,172.1,339.49,255.79,53
PLT,70,NORMA_334f7e21,157.84,322.39,240.11,52
PLT,71,NORMA_334f7e21,178.62,325.8,252.21,57
PLT,72,NORMA_334f7e21,167.34,321.29,244.32,58
PLT,73,NORMA_334f7e21,167.27,308.27,237.77,47
PLT,74,NORMA_334f7e21,164.17,325.74,244.95,49
PLT,75,NORMA_334f7e21,176.82,328.53,252.68,39
PLT,76,NORMA_334f7e21,158.52,292.46,225.49,35
PLT,77,NORMA_334f7e21,156.14,320.66,238.4,53
PLT,78,NORMA_334f7e21,164.98,298.35,231.67,49
PLT,79,NORMA_334f7e21,157.0,299.75,228.37,43
PLT,80,NORMA_334f7e21,169.38,312.31,240.85,37
PLT,81,NORMA_334f7e21,171.68,321.05,246.36,41
PLT,82,NORMA_334f7e21,170.48,298.61,234.54,38
PLT,83,NORMA_334f7e21,161.96,306.61,234.28,56
PLT,84,NORMA_334f7e21,171.47,300.01,235.74,37
PLT,85,NORMA_334f7e21,172.16,310.18,241.17,35
PLT,86,NORMA_334f7e21,178.6,302.58,240.59,28
PLT,87,NORMA_334f7e21,174.22,307.69,240.96,28
PLT,88,NORMA_334f7e21,177.83,308.74,243.28,23
PLT,89,NORMA_334f7e21,146.94,262.51,204.73,21
RBC,20,NORMA_q_age_set_co,4.14,5.43,4.79,5
RBC,21,NORMA_q_age_set_co,3.94,5.04,4.49,6
RBC,22,NORMA_q_age_set_co,3.81,5.57,4.69,9
RBC,23,NORMA_q_age_set_co,4.0,6.19,5.1,8
RBC,24,NORMA_q_age_set_co,3.98,5.72,4.85,8
RBC,25,NORMA_q_age_set_co,3.75,5.45,4.6,7
RBC,26,NORMA_q_age_set_co,4.16,6.27,5.21,7
RBC,27,NORMA_q_age_set_co,3.84,5.18,4.51,6
RBC,28,NORMA_q_age_set_co,4.02,5.65,4.83,6
RBC,29,NORMA_q_age_set_co,3.91,5.1,4.51,6
RBC,30,NORMA_q_age_set_co,3.99,5.71,4.85,11
RBC,31,NORMA_q_age_set_co,4.12,6.26,5.19,7
RBC,32,NORMA_q_age_set_co,4.15,6.08,5.11,11
RBC,33,NORMA_q_age_set_co,3.86,5.05,4.46,8
RBC,34,NORMA_q_age_set_co,3.97,5.31,4.64,6
RBC,35,NORMA_q_age_set_co,4.2,5.85,5.03,10
RBC,36,NORMA_q_age_set_co,4.02,5.71,4.86,16
RBC,37,NORMA_q_age_set_co,3.68,5.5,4.59,7
RBC,39,NORMA_q_age_set_co,4.04,5.52,4.78,13
RBC,40,NORMA_q_age_set_co,3.96,5.38,4.67,14
RBC,41,NORMA_q_age_set_co,3.97,5.06,4.51,11
RBC,42,NORMA_q_age_set_co,4.13,5.64,4.89,17
RBC,43,NORMA_q_age_set_co,3.98,5.1,4.54,10
RBC,44,NORMA_q_age_set_co,3.93,5.64,4.78,13
RBC,45,NORMA_q_age_set_co,3.82,5.25,4.54,15
RBC,46,NORMA_q_age_set_co,3.98,5.48,4.73,19
RBC,47,NORMA_q_age_set_co,3.91,5.32,4.62,17
RBC,48,NORMA_q_age_set_co,3.9,5.62,4.76,25
RBC,49,NORMA_q_age_set_co,3.99,5.64,4.81,17
RBC,50,NORMA_q_age_set_co,3.92,5.64,4.78,39
RBC,51,NORMA_q_age_set_co,3.93,5.92,4.92,32
RBC,52,NORMA_q_age_set_co,4.02,5.48,4.75,29
RBC,53,NORMA_q_age_set_co,3.9,5.58,4.74,50
RBC,54,NORMA_q_age_set_co,3.85,5.62,4.73,34
RBC,55,NORMA_q_age_set_co,3.88,5.25,4.57,30
RBC,56,NORMA_q_age_set_co,3.91,5.7,4.8,33
RBC,57,NORMA_q_age_set_co,3.9,5.52,4.71,38
RBC,58,NORMA_q_age_set_co,3.8,5.37,4.58,38
RBC,59,NORMA_q_age_set_co,3.86,5.4,4.63,33
RBC,60,NORMA_q_age_set_co,3.95,5.52,4.74,49
RBC,61,NORMA_q_age_set_co,3.92,5.56,4.74,40
RBC,62,NORMA_q_age_set_co,3.96,5.49,4.72,56
RBC,63,NORMA_q_age_set_co,3.94,5.39,4.66,41
RBC,64,NORMA_q_age_set_co,3.91,5.37,4.64,49
RBC,65,NORMA_q_age_set_co,3.84,5.48,4.66,60
RBC,66,NORMA_q_age_set_co,3.9,5.35,4.63,51
RBC,67,NORMA_q_age_set_co,3.9,5.37,4.64,41
RBC,68,NORMA_q_age_set_co,3.71,5.43,4.57,52
RBC,69,NORMA_q_age_set_co,3.87,5.56,4.72,58
RBC,70,NORMA_q_age_set_co,3.86,5.38,4.62,52
RBC,71,NORMA_q_age_set_co,3.91,5.25,4.58,42
RBC,72,NORMA_q_age_set_co,3.85,5.49,4.67,63
RBC,73,NORMA_q_age_set_co,3.86,5.58,4.72,40
RBC,74,NORMA_q_age_set_co,3.85,5.36,4.61,53
RBC,75,NORMA_q_age_set_co,3.94,5.34,4.64,48
RBC,76,NORMA_q_age_set_co,3.89,5.45,4.67,35
RBC,77,NORMA_q_age_set_co,3.86,5.46,4.66,47
RBC,78,NORMA_q_age_set_co,3.86,5.4,4.63,69
RBC,79,NORMA_q_age_set_co,3.91,5.43,4.67,34
RBC,80,NORMA_q_age_set_co,3.84,5.29,4.57,47
RBC,81,NORMA_q_age_set_co,3.81,5.03,4.42,34
RBC,82,NORMA_q_age_set_co,3.87,5.16,4.52,49
RBC,83,NORMA_q_age_set_co,3.79,5.3,4.54,35
RBC,84,NORMA_q_age_set_co,3.86,5.31,4.58,30
RBC,85,NORMA_q_age_set_co,3.95,5.36,4.66,29
RBC,86,NORMA_q_age_set_co,3.88,5.47,4.68,35
RBC,87,NORMA_q_age_set_co,3.72,4.82,4.27,28
RBC,88,NORMA_q_age_set_co,3.72,5.02,4.37,29
RBC,89,NORMA_q_age_set_co,3.79,5.2,4.5,27
RBC,20,NORMA,4.0,5.44,4.72,5
RBC,21,NORMA,3.8,5.18,4.49,6
RBC,22,NORMA,3.7,5.91,4.81,9
RBC,23,NORMA,3.84,6.38,5.11,8
RBC,24,NORMA,3.83,6.06,4.95,8
RBC,25,NORMA,3.69,5.85,4.77,7
RBC,26,NORMA,3.99,6.09,5.04,7
RBC,27,NORMA,3.74,5.32,4.53,6
RBC,28,NORMA,3.86,5.8,4.83,6
RBC,29,NORMA,3.8,4.98,4.39,6
RBC,30,NORMA,3.82,5.5,4.66,11
RBC,31,NORMA,3.95,6.32,5.14,7
RBC,32,NORMA,3.93,5.83,4.88,11
RBC,33,NORMA,3.74,5.16,4.45,8
RBC,34,NORMA,3.79,5.57,4.68,6
RBC,35,NORMA,4.04,5.98,5.01,10
RBC,36,NORMA,3.89,6.05,4.97,16
RBC,37,NORMA,3.56,5.99,4.78,7
RBC,39,NORMA,3.91,5.64,4.78,13
RBC,40,NORMA,3.83,5.42,4.63,14
RBC,41,NORMA,3.91,5.16,4.53,11
RBC,42,NORMA,4.0,5.67,4.84,17
RBC,43,NORMA,3.9,5.11,4.51,10
RBC,44,NORMA,3.78,5.61,4.7,13
RBC,45,NORMA,3.78,5.41,4.59,15
RBC,46,NORMA,3.89,5.67,4.78,19
RBC,47,NORMA,3.82,5.42,4.62,17
RBC,48,NORMA,3.81,5.62,4.71,25
RBC,49,NORMA,3.89,5.62,4.75,17
RBC,50,NORMA,3.78,5.57,4.68,39
RBC,51,NORMA,3.79,6.09,4.94,32
RBC,52,NORMA,3.9,5.5,4.7,29
RBC,53,NORMA,3.78,5.69,4.73,50
RBC,54,NORMA,3.73,5.59,4.66,34
RBC,55,NORMA,3.8,5.25,4.52,30
RBC,56,NORMA,3.78,5.65,4.72,33
RBC,57,NORMA,3.75,5.64,4.7,38
RBC,58,NORMA,3.69,5.45,4.57,38
RBC,59,NORMA,3.76,5.38,4.57,33
RBC,60,NORMA,3.87,5.54,4.7,49
RBC,61,NORMA,3.81,5.54,4.68,40
RBC,62,NORMA,3.85,5.6,4.73,56
RBC,63,NORMA,3.84,5.59,4.72,41
RBC,64,NORMA,3.79,5.45,4.62,49
RBC,65,NORMA,3.74,5.44,4.59,60
RBC,66,NORMA,3.79,5.38,4.58,51
RBC,67,NORMA,3.83,5.43,4.63,41
RBC,68,NORMA,3.62,5.39,4.5,52
RBC,69,NORMA,3.74,5.56,4.65,58
RBC,70,NORMA,3.74,5.61,4.68,52
RBC,71,NORMA,3.83,5.35,4.59,42
RBC,72,NORMA,3.75,5.65,4.7,63
RBC,73,NORMA,3.72,5.55,4.64,40
RBC,74,NORMA,3.72,5.45,4.58,53
RBC,75,NORMA,3.84,5.48,4.66,48
RBC,76,NORMA,3.76,5.61,4.69,35
RBC,77,NORMA,3.76,5.48,4.62,47
RBC,78,NORMA,3.76,5.43,4.59,69
RBC,79,NORMA,3.78,5.66,4.72,34
RBC,80,NORMA,3.71,5.47,4.59,47
RBC,81,NORMA,3.71,5.1,4.41,34
RBC,82,NORMA,3.77,5.22,4.49,49
RBC,83,NORMA,3.66,5.44,4.55,35
RBC,84,NORMA,3.71,5.38,4.55,30
RBC,85,NORMA,3.82,5.47,4.64,29
RBC,86,NORMA,3.74,5.71,4.73,35
RBC,87,NORMA,3.61,4.87,4.24,28
RBC,88,NORMA,3.61,5.05,4.33,29
RBC,89,NORMA,3.65,5.27,4.46,27
RBC,20,NORMA_q_age,4.03,5.47,4.75,5
RBC,21,NORMA_q_age,3.74,4.96,4.35,6
RBC,22,NORMA_q_age,3.67,5.69,4.68,9
RBC,23,NORMA_q_age,3.85,6.03,4.94,8
RBC,24,NORMA_q_age,3.76,5.81,4.78,8
RBC,25,NORMA_q_age,3.68,5.52,4.6,7
RBC,26,NORMA_q_age,3.9,5.86,4.88,7
RBC,27,NORMA_q_age,3.76,5.1,4.43,6
RBC,28,NORMA_q_age,3.77,5.51,4.64,6
RBC,29,NORMA_q_age,3.72,4.81,4.27,6
RBC,30,NORMA_q_age,3.85,5.24,4.54,11
RBC,31,NORMA_q_age,3.94,6.02,4.98,7
RBC,32,NORMA_q_age,3.94,5.49,4.72,11
RBC,33,NORMA_q_age,3.76,4.96,4.36,8
RBC,34,NORMA_q_age,3.83,5.59,4.71,6
RBC,35,NORMA_q_age,4.04,5.79,4.92,10
RBC,36,NORMA_q_age,3.85,5.57,4.71,16
RBC,37,NORMA_q_age,3.58,5.22,4.4,7
RBC,39,NORMA_q_age,3.9,5.42,4.66,13
RBC,40,NORMA_q_age,3.81,5.55,4.68,14
RBC,41,NORMA_q_age,3.89,5.22,4.56,11
RBC,42,NORMA_q_age,3.98,5.72,4.85,17
RBC,43,NORMA_q_age,3.89,5.29,4.59,10
RBC,44,NORMA_q_age,3.78,5.76,4.77,13
RBC,45,NORMA_q_age,3.78,5.62,4.7,15
RBC,46,NORMA_q_age,3.87,5.64,4.75,19
RBC,47,NORMA_q_age,3.82,5.64,4.73,17
RBC,48,NORMA_q_age,3.78,5.71,4.74,25
RBC,49,NORMA_q_age,3.88,5.71,4.8,17
RBC,50,NORMA_q_age,3.79,5.51,4.65,39
RBC,51,NORMA_q_age,3.82,5.8,4.81,32
RBC,52,NORMA_q_age,3.9,5.4,4.65,29
RBC,53,NORMA_q_age,3.77,5.66,4.72,50
RBC,54,NORMA_q_age,3.72,5.49,4.61,34
RBC,55,NORMA_q_age,3.77,5.28,4.53,30
RBC,56,NORMA_q_age,3.79,5.61,4.7,33
RBC,57,NORMA_q_age,3.74,5.65,4.7,38
RBC,58,NORMA_q_age,3.67,5.4,4.54,38
RBC,59,NORMA_q_age,3.75,5.34,4.54,33
RBC,60,NORMA_q_age,3.87,5.55,4.71,49
RBC,61,NORMA_q_age,3.82,5.48,4.65,40
RBC,62,NORMA_q_age,3.83,5.56,4.7,56
RBC,63,NORMA_q_age,3.84,5.57,4.7,41
RBC,64,NORMA_q_age,3.76,5.4,4.58,49
RBC,65,NORMA_q_age,3.73,5.47,4.6,60
RBC,66,NORMA_q_age,3.78,5.38,4.58,51
RBC,67,NORMA_q_age,3.81,5.38,4.59,41
RBC,68,NORMA_q_age,3.62,5.45,4.54,52
RBC,69,NORMA_q_age,3.76,5.57,4.66,58
RBC,70,NORMA_q_age,3.74,5.49,4.62,52
RBC,71,NORMA_q_age,3.81,5.19,4.5,42
RBC,72,NORMA_q_age,3.74,5.46,4.6,63
RBC,73,NORMA_q_age,3.71,5.48,4.6,40
RBC,74,NORMA_q_age,3.72,5.31,4.51,53
RBC,75,NORMA_q_age,3.83,5.37,4.6,48
RBC,76,NORMA_q_age,3.78,5.47,4.62,35
RBC,77,NORMA_q_age,3.75,5.35,4.55,47
RBC,78,NORMA_q_age,3.75,5.27,4.51,69
RBC,79,NORMA_q_age,3.77,5.54,4.65,34
RBC,80,NORMA_q_age,3.71,5.52,4.62,47
RBC,81,NORMA_q_age,3.72,5.11,4.42,34
RBC,82,NORMA_q_age,3.76,5.22,4.49,49
RBC,83,NORMA_q_age,3.65,5.54,4.59,35
RBC,84,NORMA_q_age,3.72,5.39,4.55,30
RBC,85,NORMA_q_age,3.82,5.52,4.67,29
RBC,86,NORMA_q_age,3.76,5.74,4.75,35
RBC,87,NORMA_q_age,3.62,4.86,4.24,28
RBC,88,NORMA_q_age,3.6,5.04,4.32,29
RBC,89,NORMA_q_age,3.65,5.32,4.48,27
RBC,20,NORMA_334f7e21,4.04,5.48,4.76,5
RBC,21,NORMA_334f7e21,3.82,5.06,4.44,6
RBC,22,NORMA_334f7e21,3.76,5.67,4.71,9
RBC,23,NORMA_334f7e21,3.93,6.1,5.02,8
RBC,24,NORMA_334f7e21,3.87,5.88,4.88,8
RBC,25,NORMA_334f7e21,3.71,5.43,4.57,7
RBC,26,NORMA_334f7e21,4.05,5.93,4.99,7
RBC,27,NORMA_334f7e21,3.8,5.08,4.44,6
RBC,28,NORMA_334f7e21,3.92,5.8,4.86,6
RBC,29,NORMA_334f7e21,3.81,4.94,4.37,6
RBC,30,NORMA_334f7e21,3.91,5.41,4.66,11
RBC,31,NORMA_334f7e21,4.0,5.99,5.0,7
RBC,32,NORMA_334f7e21,3.99,5.61,4.8,11
RBC,33,NORMA_334f7e21,3.77,4.99,4.38,8
RBC,34,NORMA_334f7e21,3.81,5.51,4.66,6
RBC,35,NORMA_334f7e21,4.1,5.84,4.97,10
RBC,36,NORMA_334f7e21,3.9,5.73,4.81,16
RBC,37,NORMA_334f7e21,3.64,5.69,4.67,7
RBC,39,NORMA_334f7e21,3.93,5.31,4.62,13
RBC,40,NORMA_334f7e21,3.85,5.41,4.63,14
RBC,41,NORMA_334f7e21,3.93,5.18,4.55,11
RBC,42,NORMA_334f7e21,4.08,5.75,4.91,17
RBC,43,NORMA_334f7e21,3.9,5.14,4.52,10
RBC,44,NORMA_334f7e21,3.81,5.61,4.71,13
RBC,45,NORMA_334f7e21,3.81,5.4,4.61,15
RBC,46,NORMA_334f7e21,3.91,5.66,4.79,19
RBC,47,NORMA_334f7e21,3.86,5.39,4.63,17
RBC,48,NORMA_334f7e21,3.84,5.62,4.73,25
RBC,49,NORMA_334f7e21,3.91,5.52,4.72,17
RBC,50,NORMA_334f7e21,3.83,5.54,4.69,39
RBC,51,NORMA_334f7e21,3.86,5.95,4.9,32
RBC,52,NORMA_334f7e21,3.92,5.4,4.66,29
RBC,53,NORMA_334f7e21,3.81,5.59,4.7,50
RBC,54,NORMA_334f7e21,3.77,5.57,4.67,34
RBC,55,NORMA_334f7e21,3.81,5.22,4.51,30
RBC,56,NORMA_334f7e21,3.81,5.55,4.68,33
RBC,57,NORMA_334f7e21,3.79,5.57,4.68,38
RBC,58,NORMA_334f7e21,3.7,5.37,4.54,38
RBC,59,NORMA_334f7e21,3.8,5.3,4.55,33
RBC,60,NORMA_334f7e21,3.9,5.55,4.73,49
RBC,61,NORMA_334f7e21,3.84,5.57,4.71,40
RBC,62,NORMA_334f7e21,3.87,5.61,4.74,56
RBC,63,NORMA_334f7e21,3.87,5.57,4.72,41
RBC,64,NORMA_334f7e21,3.8,5.42,4.61,49
RBC,65,NORMA_334f7e21,3.77,5.49,4.63,60
RBC,66,NORMA_334f7e21,3.82,5.39,4.6,51
RBC,67,NORMA_334f7e21,3.85,5.45,4.65,41
RBC,68,NORMA_334f7e21,3.66,5.41,4.54,52
RBC,69,NORMA_334f7e21,3.78,5.57,4.68,58
RBC,70,NORMA_334f7e21,3.79,5.49,4.64,52
RBC,71,NORMA_334f7e21,3.85,5.31,4.58,42
RBC,72,NORMA_334f7e21,3.79,5.58,4.69,63
RBC,73,NORMA_334f7e21,3.77,5.62,4.69,40
RBC,74,NORMA_334f7e21,3.76,5.43,4.59,53
RBC,75,NORMA_334f7e21,3.88,5.43,4.66,48
RBC,76,NORMA_334f7e21,3.83,5.61,4.72,35
RBC,77,NORMA_334f7e21,3.79,5.49,4.64,47
RBC,78,NORMA_334f7e21,3.8,5.44,4.62,69
RBC,79,NORMA_334f7e21,3.83,5.61,4.72,34
RBC,80,NORMA_334f7e21,3.77,5.71,4.74,47
RBC,81,NORMA_334f7e21,3.76,5.26,4.51,34
RBC,82,NORMA_334f7e21,3.82,5.34,4.58,49
RBC,83,NORMA_334f7e21,3.72,5.6,4.66,35
RBC,84,NORMA_334f7e21,3.78,5.58,4.68,30
RBC,85,NORMA_334f7e21,3.89,5.65,4.77,29
RBC,86,NORMA_334f7e21,3.81,5.87,4.84,35
RBC,87,NORMA_334f7e21,3.66,4.98,4.32,28
RBC,88,NORMA_334f7e21,3.65,5.18,4.41,29
RBC,89,NORMA_334f7e21,3.7,5.4,4.55,27
RDW,19,NORMA_q_age_set_co,13.03,14.25,13.64,7
RDW,20,NORMA_q_age_set_co,13.5,14.85,14.18,10
RDW,22,NORMA_q_age_set_co,11.94,15.09,13.52,7
RDW,24,NORMA_q_age_set_co,13.73,14.97,14.35,6
RDW,25,NORMA_q_age_set_co,13.17,15.49,14.33,6
RDW,26,NORMA_q_age_set_co,13.12,14.64,13.88,5
RDW,27,NORMA_q_age_set_co,13.06,14.41,13.74,5
RDW,28,NORMA_q_age_set_co,13.74,14.83,14.29,9
RDW,30,NORMA_q_age_set_co,12.4,14.69,13.54,8
RDW,31,NORMA_q_age_set_co,13.31,14.57,13.94,5
RDW,32,NORMA_q_age_set_co,13.31,14.48,13.9,6
RDW,33,NORMA_q_age_set_co,13.71,14.69,14.2,7
RDW,34,NORMA_q_age_set_co,12.63,14.05,13.34,13
RDW,35,NORMA_q_age_set_co,12.81,14.58,13.7,11
RDW,36,NORMA_q_age_set_co,14.07,16.35,15.21,9
RDW,37,NORMA_q_age_set_co,13.27,15.05,14.16,13
RDW,38,NORMA_q_age_set_co,13.55,15.32,14.43,12
RDW,39,NORMA_q_age_set_co,12.86,14.96,13.91,9
RDW,40,NORMA_q_age_set_co,13.47,15.21,14.34,15
RDW,41,NORMA_q_age_set_co,13.45,14.99,14.22,9
RDW,42,NORMA_q_age_set_co,13.98,15.68,14.83,16
RDW,43,NORMA_q_age_set_co,13.47,15.46,14.46,16
RDW,44,NORMA_q_age_set_co,12.86,14.82,13.84,15
RDW,45,NORMA_q_age_set_co,13.3,15.63,14.46,23
RDW,46,NORMA_q_age_set_co,13.25,15.15,14.2,27
RDW,47,NORMA_q_age_set_co,13.57,15.37,14.47,29
RDW,48,NORMA_q_age_set_co,14.14,15.43,14.78,13
RDW,49,NORMA_q_age_set_co,13.42,15.0,14.21,29
RDW,50,NORMA_q_age_set_co,13.31,14.82,14.06,34
RDW,51,NORMA_q_age_set_co,13.54,15.28,14.41,34
RDW,52,NORMA_q_age_set_co,13.39,15.3,14.35,30
RDW,53,NORMA_q_age_set_co,13.55,15.02,14.29,29
RDW,54,NORMA_q_age_set_co,13.04,14.9,13.97,32
RDW,55,NORMA_q_age_set_co,13.47,15.09,14.28,32
RDW,56,NORMA_q_age_set_co,13.17,15.3,14.24,35
RDW,57,NORMA_q_age_set_co,13.85,15.32,14.58,37
RDW,58,NORMA_q_age_set_co,13.25,15.03,14.14,42
RDW,59,NORMA_q_age_set_co,13.33,15.32,14.33,49
RDW,60,NORMA_q_age_set_co,13.16,15.22,14.19,46
RDW,61,NORMA_q_age_set_co,13.37,15.31,14.34,57
RDW,62,NORMA_q_age_set_co,13.2,14.97,14.08,45
RDW,63,NORMA_q_age_set_co,13.11,15.11,14.11,51
RDW,64,NORMA_q_age_set_co,12.93,15.29,14.11,49
RDW,65,NORMA_q_age_set_co,13.51,15.38,14.44,49
RDW,66,NORMA_q_age_set_co,13.63,15.38,14.5,64
RDW,67,NORMA_q_age_set_co,13.39,15.13,14.26,70
RDW,68,NORMA_q_age_set_co,13.46,15.38,14.42,54
RDW,69,NORMA_q_age_set_co,13.78,15.48,14.63,51
RDW,70,NORMA_q_age_set_co,13.54,15.12,14.33,43
RDW,71,NORMA_q_age_set_co,13.89,15.62,14.76,73
RDW,72,NORMA_q_age_set_co,13.42,15.3,14.36,48
RDW,73,NORMA_q_age_set_co,14.22,15.48,14.85,38
RDW,74,NORMA_q_age_set_co,13.45,15.29,14.37,52
RDW,75,NORMA_q_age_set_co,14.2,15.77,14.98,44
RDW,76,NORMA_q_age_set_co,13.84,15.62,14.73,43
RDW,77,NORMA_q_age_set_co,13.49,15.17,14.33,31
RDW,78,NORMA_q_age_set_co,13.68,15.36,14.52,50
RDW,79,NORMA_q_age_set_co,13.52,14.93,14.22,32
RDW,80,NORMA_q_age_set_co,13.54,15.42,14.48,37
RDW,81,NORMA_q_age_set_co,13.71,15.38,14.54,39
RDW,82,NORMA_q_age_set_co,13.66,15.28,14.47,34
RDW,83,NORMA_q_age_set_co,13.73,15.11,14.42,29
RDW,84,NORMA_q_age_set_co,13.89,15.22,14.56,33
RDW,85,NORMA_q_age_set_co,13.4,15.43,14.42,28
RDW,86,NORMA_q_age_set_co,14.36,15.54,14.95,31
RDW,87,NORMA_q_age_set_co,13.61,15.21,14.41,27
RDW,88,NORMA_q_age_set_co,13.53,15.34,14.44,30
RDW,89,NORMA_q_age_set_co,14.4,15.32,14.86,16
RDW,19,NORMA,12.55,14.27,13.41,7
RDW,20,NORMA,13.27,15.0,14.13,10
RDW,22,NORMA,10.17,15.29,12.73,7
RDW,24,NORMA,13.45,15.04,14.25,6
RDW,25,NORMA,11.2,15.52,13.36,6
RDW,26,NORMA,12.81,14.61,13.71,5
RDW,27,NORMA,12.81,14.59,13.7,5
RDW,28,NORMA,13.44,14.89,14.16,9
RDW,30,NORMA,11.77,14.62,13.19,8
RDW,31,NORMA,13.15,14.77,13.96,5
RDW,32,NORMA,12.3,14.32,13.31,6
RDW,33,NORMA,13.33,14.71,14.02,7
RDW,34,NORMA,12.11,14.25,13.18,13
RDW,35,NORMA,11.67,14.79,13.23,11
RDW,36,NORMA,12.5,16.38,14.44,9
RDW,37,NORMA,12.86,15.13,14.0,13
RDW,38,NORMA,11.72,15.29,13.51,12
RDW,39,NORMA,11.2,15.13,13.16,9
RDW,40,NORMA,12.61,15.43,14.02,15
RDW,41,NORMA,12.78,14.97,13.88,9
RDW,42,NORMA,13.07,15.87,14.47,16
RDW,43,NORMA,12.78,15.57,14.17,16
RDW,44,NORMA,12.06,14.96,13.51,15
RDW,45,NORMA,12.05,15.82,13.94,23
RDW,46,NORMA,12.26,15.24,13.75,27
RDW,47,NORMA,12.88,15.53,14.21,29
RDW,48,NORMA,13.61,15.54,14.57,13
RDW,49,NORMA,12.05,15.15,13.6,29
RDW,50,NORMA,12.71,14.93,13.82,34
RDW,51,NORMA,12.94,15.33,14.13,34
RDW,52,NORMA,12.37,15.26,13.82,30
RDW,53,NORMA,12.65,15.03,13.84,29
RDW,54,NORMA,12.61,14.98,13.8,32
RDW,55,NORMA,12.44,15.06,13.75,32
RDW,56,NORMA,12.25,15.33,13.79,35
RDW,57,NORMA,13.05,15.38,14.21,37
RDW,58,NORMA,12.4,15.17,13.78,42
RDW,59,NORMA,12.13,15.35,13.74,49
RDW,60,NORMA,12.33,15.22,13.78,46
RDW,61,NORMA,12.52,15.37,13.94,57
RDW,62,NORMA,12.88,15.09,13.98,45
RDW,63,NORMA,12.02,15.23,13.62,51
RDW,64,NORMA,12.06,15.46,13.76,49
RDW,65,NORMA,12.56,15.35,13.95,49
RDW,66,NORMA,12.57,15.37,13.97,64
RDW,67,NORMA,12.69,15.24,13.96,70
RDW,68,NORMA,12.69,15.36,14.03,54
RDW,69,NORMA,12.94,15.48,14.21,51
RDW,70,NORMA,12.9,15.19,14.05,43
RDW,71,NORMA,12.93,15.65,14.29,73
RDW,72,NORMA,12.2,15.33,13.76,48
RDW,73,NORMA,13.4,15.44,14.42,38
RDW,74,NORMA,12.27,15.25,13.76,52
RDW,75,NORMA,13.51,15.75,14.63,44
RDW,76,NORMA,12.89,15.63,14.26,43
RDW,77,NORMA,12.66,15.18,13.92,31
RDW,78,NORMA,12.64,15.39,14.02,50
RDW,79,NORMA,12.77,14.9,13.84,32
RDW,80,NORMA,12.85,15.34,14.1,37
RDW,81,NORMA,12.9,15.35,14.12,39
RDW,82,NORMA,12.88,15.23,14.06,34
RDW,83,NORMA,13.11,15.09,14.1,29
RDW,84,NORMA,13.39,15.21,14.3,33
RDW,85,NORMA,12.52,15.41,13.97,28
RDW,86,NORMA,13.83,15.56,14.7,31
RDW,87,NORMA,12.77,15.25,14.01,27
RDW,88,NORMA,12.12,15.35,13.74,30
RDW,89,NORMA,14.04,15.37,14.7,16
RDW,19,NORMA_q_age,13.02,14.29,13.66,7
RDW,20,NORMA_q_age,13.45,14.92,14.19,10
RDW,22,NORMA_q_age,11.87,15.19,13.53,7
RDW,24,NORMA_q_age,13.74,15.08,14.41,6
RDW,25,NORMA_q_age,12.38,15.27,13.82,6
RDW,26,NORMA_q_age,12.88,14.61,13.75,5
